"id","ICAO","IATA","Name","WTC","fileType","yrtext","season","year","phase","hasWTC","mean","median","p10","p90","stDev"
8,"SBBR","BSB","Brasilia Intl",NA,"xlsx","16W","Winter","16","In",FALSE,6.94230769230769,7,4,10,2.41687804351436
15,"SBBR","BSB","Brasilia Intl",NA,"xlsx","16W","Winter","16","Out",FALSE,15.4380952380952,14,10,23,5.36893451957256
9,"SBBR","BSB","Brasilia Intl",NA,"xlsx","17W","Winter","17","In",FALSE,7.056,7,4,10,2.49936766196521
24,"SBBR","BSB","Brasilia Intl",NA,"xlsx","17W","Winter","17","Out",FALSE,15.016,14,10,21,4.53478313312954
1,"SBCF","CNF","Belo Horizonte",NA,"pdf","11S","Summer","11","Out",FALSE,14,13,10,19,5
5,"SBCF","CNF","Belo Horizonte",NA,"pdf","11S","Summer","11","In",FALSE,7,6,5,9,2
12,"SBCF","CNF","Belo Horizonte",NA,"pdf","13W","Winter","13","In",FALSE,11,9,5,23,7
16,"SBCF","CNF","Belo Horizonte",NA,"pdf","13W","Winter","13","Out",FALSE,13,13,10,16,2
1,"SBFZ","FOR","Fortaleza",NA,"pdf","11S","Summer","11","Out",FALSE,11,10,8,15,3
5,"SBFZ","FOR","Fortaleza",NA,"pdf","11S","Summer","11","In",FALSE,11,10,7,15,4
2,"SBFZ","FOR","Fortaleza",NA,"pdf","11W","Winter","11","In",FALSE,9,9,7,12,2
3,"SBFZ","FOR","Fortaleza",NA,"pdf","11W","Winter","11","Out",FALSE,10,10,8,14,2
12,"SBFZ","FOR","Fortaleza",NA,"pdf","13W","Winter","13","In",FALSE,10,9,7,14,4
16,"SBFZ","FOR","Fortaleza",NA,"pdf","13W","Winter","13","Out",FALSE,11,10,8,13,2
7,"SBFZ","FOR","Fortaleza",NA,"xlsx","15W","Winter","15","In",FALSE,8.3169014084507,8,6,11,2.05377948884303
14,"SBFZ","FOR","Fortaleza",NA,"xlsx","15W","Winter","15","Out",FALSE,10.5789473684211,10,8,12,2.20265172942713
5,"SBFZ","FOR","Fortaleza",NA,"xlsx","16S","Summer","16","In",FALSE,7.38743455497382,7,6,9,1.66595925098952
12,"SBFZ","FOR","Fortaleza",NA,"xlsx","16S","Summer","16","Out",FALSE,10.4219653179191,10,8,13,2.08566052750668
8,"SBFZ","FOR","Fortaleza",NA,"xlsx","16W","Winter","16","In",FALSE,7.35384615384615,7,6,9,1.57431682469571
15,"SBFZ","FOR","Fortaleza",NA,"xlsx","16W","Winter","16","Out",FALSE,10.6544117647059,10,9,13,2.22570397176593
9,"SBFZ","FOR","Fortaleza",NA,"xlsx","17W","Winter","17","In",FALSE,7.83098591549296,8,6,10,1.70926482884291
24,"SBFZ","FOR","Fortaleza",NA,"xlsx","17W","Winter","17","Out",FALSE,11.2647058823529,11,9,14,2.92431769596398
4,"SBGL","GIG","Rio De Janeiro",NA,"pdf","10S","Summer","10","In",FALSE,11,11,8,15,4
7,"SBGL","GIG","Rio De Janeiro",NA,"pdf","10S","Summer","10","Out",FALSE,19,18,12,28,7
1,"SBGL","GIG","Rio De Janeiro",NA,"pdf","11S","Summer","11","Out",FALSE,19,17,12,28,7
5,"SBGL","GIG","Rio De Janeiro",NA,"pdf","11S","Summer","11","In",FALSE,10,10,6,16,4
2,"SBGL","GIG","Rio De Janeiro",NA,"pdf","11W","Winter","11","In",FALSE,8,8,5,12,4
3,"SBGL","GIG","Rio De Janeiro",NA,"pdf","11W","Winter","11","Out",FALSE,20,19,10,31,8
9,"SBGL","GIG","Rio De Janeiro",NA,"pdf","12S","Summer","12","In",FALSE,9,8,5,13,3
13,"SBGL","GIG","Rio De Janeiro",NA,"pdf","12S","Summer","12","Out",FALSE,19,18,12,29,7
11,"SBGL","GIG","Rio De Janeiro",NA,"pdf","12W","Winter","12","In",FALSE,9,8,5,13,4
15,"SBGL","GIG","Rio De Janeiro",NA,"pdf","12W","Winter","12","Out",FALSE,19,17,10,27,8
10,"SBGL","GIG","Rio De Janeiro",NA,"pdf","13S","Summer","13","In",FALSE,8,8,5,12,3
14,"SBGL","GIG","Rio De Janeiro",NA,"pdf","13S","Summer","13","Out",FALSE,18,16,11,28,7
12,"SBGL","GIG","Rio De Janeiro",NA,"pdf","13W","Winter","13","In",FALSE,8,8,5,12,3
16,"SBGL","GIG","Rio De Janeiro",NA,"pdf","13W","Winter","13","Out",FALSE,17,15,10,25,7
1,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","14S","Summer","14","In",FALSE,8.74474133030131,8,6,12,3.15817274625185
2,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","14S","Summer","14","Out",FALSE,17.2889647326507,16,12,25,5.61196410374942
10,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","14W","Winter","14","In",FALSE,8.33052985702271,8,6,11,2.47497606800491
23,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","14W","Winter","14","Out",FALSE,16.7771236333053,15,11,23,6.17900334131169
4,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","15S","Summer","15","In",FALSE,9.71636771300448,9,7,15,3.67713235207895
11,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","15S","Summer","15","Out",FALSE,16.9086322869955,15,11,24,6.25034411000122
7,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","15W","Winter","15","In",FALSE,9.68317677198975,9,7,14,3.74091018935143
14,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","15W","Winter","15","Out",FALSE,18.9016949152542,16,12,28,8.98300141059808
5,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","16S","Summer","16","In",FALSE,10.8146929824561,10,5,17,4.75772699040553
12,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","16S","Summer","16","Out",FALSE,22.2462973121229,21,15,31,7.60403196628396
8,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","16W","Winter","16","In",FALSE,7.02255639097744,6,4,12,3.33674980546785
15,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","16W","Winter","16","Out",FALSE,20.3689839572192,19,15,27,6.4274655352153
6,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","17S","Summer","17","In",FALSE,8.36780013879251,6,5,15,4.26183531200989
13,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","17S","Summer","17","Out",FALSE,20.2214484679666,19,14,28,6.01007165060669
9,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","17W","Winter","17","In",FALSE,6.95251396648045,6,4,12,3.40228778524341
24,"SBGL","GIG","Rio De Janeiro",NA,"xlsx","17W","Winter","17","Out",FALSE,19.3578751164958,18,14,26,5.36456171055286
4,"SBGR","GRU","Sao Paulo",NA,"pdf","10S","Summer","10","In",FALSE,9,9,6,12,3
7,"SBGR","GRU","Sao Paulo",NA,"pdf","10S","Summer","10","Out",FALSE,18,16,12,27,6
6,"SBGR","GRU","Sao Paulo",NA,"pdf","10W","Winter","10","In",FALSE,10,9,6,15,4
8,"SBGR","GRU","Sao Paulo",NA,"pdf","10W","Winter","10","Out",FALSE,19,17,12,29,8
1,"SBGR","GRU","Sao Paulo",NA,"pdf","11S","Summer","11","Out",FALSE,20,19,11,31,9
5,"SBGR","GRU","Sao Paulo",NA,"pdf","11S","Summer","11","In",FALSE,10,9,5,15,6
2,"SBGR","GRU","Sao Paulo",NA,"pdf","11W","Winter","11","In",FALSE,10,9,5,14,5
3,"SBGR","GRU","Sao Paulo",NA,"pdf","11W","Winter","11","Out",FALSE,19,17,10,29,9
9,"SBGR","GRU","Sao Paulo",NA,"pdf","12S","Summer","12","In",FALSE,9,9,5,13,4
13,"SBGR","GRU","Sao Paulo",NA,"pdf","12S","Summer","12","Out",FALSE,17,16,9,25,7
11,"SBGR","GRU","Sao Paulo",NA,"pdf","12W","Winter","12","In",FALSE,9,8,5,13,4
15,"SBGR","GRU","Sao Paulo",NA,"pdf","12W","Winter","12","Out",FALSE,17,15,9,25,7
10,"SBGR","GRU","Sao Paulo",NA,"pdf","13S","Summer","13","In",FALSE,9,8,5,13,4
14,"SBGR","GRU","Sao Paulo",NA,"pdf","13S","Summer","13","Out",FALSE,17,16,10,26,7
12,"SBGR","GRU","Sao Paulo",NA,"pdf","13W","Winter","13","In",FALSE,12,10,5,22,8
16,"SBGR","GRU","Sao Paulo",NA,"pdf","13W","Winter","13","Out",FALSE,18,16,10,28,9
1,"SBGR","GRU","Sao Paulo",NA,"xlsx","14S","Summer","14","In",FALSE,9.80180831826401,8,6,14,5.2728515476645
2,"SBGR","GRU","Sao Paulo",NA,"xlsx","14S","Summer","14","Out",FALSE,18.7638536762043,17,13,26,5.99516812074298
10,"SBGR","GRU","Sao Paulo",NA,"xlsx","14W","Winter","14","In",FALSE,9.31896551724138,8,6,15,4.84219440474444
23,"SBGR","GRU","Sao Paulo",NA,"xlsx","14W","Winter","14","Out",FALSE,18.7767129851461,17,13,25,5.85253213840008
4,"SBGR","GRU","Sao Paulo",NA,"xlsx","15S","Summer","15","In",FALSE,9.15575778788939,8,6,14,5.03467276955462
11,"SBGR","GRU","Sao Paulo",NA,"xlsx","15S","Summer","15","Out",FALSE,18.3547261946285,17,13,24,5.71729429916825
7,"SBGR","GRU","Sao Paulo",NA,"xlsx","15W","Winter","15","In",FALSE,8.81713426853707,8,6,13,4.37332160475932
14,"SBGR","GRU","Sao Paulo",NA,"xlsx","15W","Winter","15","Out",FALSE,19.0706412825651,17,13,27,7.31500464949507
5,"SBGR","GRU","Sao Paulo",NA,"xlsx","16S","Summer","16","In",FALSE,8.50090546903296,7,5,13,4.00535184256356
12,"SBGR","GRU","Sao Paulo",NA,"xlsx","16S","Summer","16","Out",FALSE,17.1868888084028,16,13,22,4.58832660976192
8,"SBGR","GRU","Sao Paulo",NA,"xlsx","16W","Winter","16","In",FALSE,7.87463039621526,7,5,11,3.21455838151437
15,"SBGR","GRU","Sao Paulo",NA,"xlsx","16W","Winter","16","Out",FALSE,19.507747318236,18,13,27,7.14102759170636
6,"SBGR","GRU","Sao Paulo",NA,"xlsx","17S","Summer","17","In",FALSE,7.88030592734226,7,5,11,2.88305179707157
13,"SBGR","GRU","Sao Paulo",NA,"xlsx","17S","Summer","17","Out",FALSE,17.3972602739726,16,13,23,4.95389000318262
9,"SBGR","GRU","Sao Paulo",NA,"xlsx","17W","Winter","17","In",FALSE,8.52282608695652,8,5,12,4.69059205022053
24,"SBGR","GRU","Sao Paulo",NA,"xlsx","17W","Winter","17","Out",FALSE,19.2078431372549,18,14,26,6.23466235524431
5,"SBKP","VCP","Campinas/Viracopos",NA,"pdf","11S","Summer","11","In",FALSE,7,7,5,9,1
12,"SBKP","VCP","Campinas/Viracopos",NA,"pdf","13W","Winter","13","In",FALSE,6,6,4,8,4
1,"SBNT","NAT","Natal/Augusto Severo",NA,"pdf","11S","Summer","11","Out",FALSE,11,10,8,14,3
5,"SBNT","NAT","Natal/Augusto Severo",NA,"pdf","11S","Summer","11","In",FALSE,8,8,6,10,2
1,"SBRF","REC","Recife/Guararapes",NA,"pdf","11S","Summer","11","Out",FALSE,13,12,10,17,4
5,"SBRF","REC","Recife/Guararapes",NA,"pdf","11S","Summer","11","In",FALSE,5,5,3,7,3
2,"SBRF","REC","Recife/Guararapes",NA,"pdf","11W","Winter","11","In",FALSE,4,4,3,7,2
3,"SBRF","REC","Recife/Guararapes",NA,"pdf","11W","Winter","11","Out",FALSE,13,12,10,18,4
12,"SBRF","REC","Recife/Guararapes",NA,"pdf","13W","Winter","13","In",FALSE,5,4,3,7,2
16,"SBRF","REC","Recife/Guararapes",NA,"pdf","13W","Winter","13","Out",FALSE,12,11,9,16,3
7,"SBRF","REC","Recife/Guararapes",NA,"xlsx","15W","Winter","15","In",FALSE,4.65151515151515,4,3,7,2.75455167653467
14,"SBRF","REC","Recife/Guararapes",NA,"xlsx","15W","Winter","15","Out",FALSE,12.1716417910448,12,10,15,2.70484421855704
5,"SBRF","REC","Recife/Guararapes",NA,"xlsx","16S","Summer","16","In",FALSE,4.38068181818182,4,3,6,1.67927589527973
12,"SBRF","REC","Recife/Guararapes",NA,"xlsx","16S","Summer","16","Out",FALSE,12.2514619883041,12,10,15,2.13952597073019
8,"SBRF","REC","Recife/Guararapes",NA,"xlsx","16W","Winter","16","In",FALSE,4.20689655172414,4,3,6,1.38008973482231
15,"SBRF","REC","Recife/Guararapes",NA,"xlsx","16W","Winter","16","Out",FALSE,12.7747747747748,12,10,15,3.04715869051418
9,"SBRF","REC","Recife/Guararapes",NA,"xlsx","17W","Winter","17","In",FALSE,4.99029126213592,4,3,8,2.69414956265833
24,"SBRF","REC","Recife/Guararapes",NA,"xlsx","17W","Winter","17","Out",FALSE,14.7793427230047,14,10,21,4.3102713590435
1,"SBSV","SSA","Salvador/Dois De Jul",NA,"pdf","11S","Summer","11","Out",FALSE,17,13,10,18,55
5,"SBSV","SSA","Salvador/Dois De Jul",NA,"pdf","11S","Summer","11","In",FALSE,9,8,6,12,2
2,"SBSV","SSA","Salvador/Dois De Jul",NA,"pdf","11W","Winter","11","In",FALSE,8,8,6,11,2
3,"SBSV","SSA","Salvador/Dois De Jul",NA,"pdf","11W","Winter","11","Out",FALSE,13,12,9,17,3
12,"SBSV","SSA","Salvador/Dois De Jul",NA,"pdf","13W","Winter","13","In",FALSE,8,8,6,11,2
16,"SBSV","SSA","Salvador/Dois De Jul",NA,"pdf","13W","Winter","13","Out",FALSE,12,12,10,16,3
7,"SBSV","SSA","Salvador/Dois De Jul",NA,"xlsx","15W","Winter","15","In",FALSE,8.29381443298969,8,6,10,1.87463651374092
14,"SBSV","SSA","Salvador/Dois De Jul",NA,"xlsx","15W","Winter","15","Out",FALSE,12.9430051813472,12,10,17,3.5254824263517
5,"SBSV","SSA","Salvador/Dois De Jul",NA,"xlsx","16S","Summer","16","In",FALSE,8.56,8,6,11,3.29192735556022
12,"SBSV","SSA","Salvador/Dois De Jul",NA,"xlsx","16S","Summer","16","Out",FALSE,13.1283185840708,12,10,18,3.44433755028094
8,"SBSV","SSA","Salvador/Dois De Jul",NA,"xlsx","16W","Winter","16","In",FALSE,8.64893617021277,8,7,11,1.89119800080714
15,"SBSV","SSA","Salvador/Dois De Jul",NA,"xlsx","16W","Winter","16","Out",FALSE,12.7513227513228,12,10,17,2.92759447520228
9,"SBSV","SSA","Salvador/Dois De Jul",NA,"xlsx","17W","Winter","17","In",FALSE,8.46236559139785,8,6,10,2.16637268029875
24,"SBSV","SSA","Salvador/Dois De Jul",NA,"xlsx","17W","Winter","17","Out",FALSE,13.4973262032086,12,10,18,3.95454595024375
1,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","11S","Summer","11","Out",FALSE,17,16,14,21,3
5,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","11S","Summer","11","In",FALSE,8,6,4,14,5
2,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","11W","Winter","11","In",FALSE,6,5,4,9,3
3,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","11W","Winter","11","Out",FALSE,18,17,14,23,4
9,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","12S","Summer","12","In",FALSE,9,7,4,15,5
13,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","12S","Summer","12","Out",FALSE,17,17,14,22,4
10,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","13S","Summer","13","In",FALSE,11,9,6,17,6
14,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","13S","Summer","13","Out",FALSE,18,17,14,23,4
12,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","13W","Winter","13","In",FALSE,9,8,5,13,5
16,"SCEL","SCL","Santiago Arturo Meri",NA,"pdf","13W","Winter","13","Out",FALSE,18,17,14,22,5
1,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","14S","Summer","14","In",FALSE,9.50121065375303,8,4,16,5.93067748439956
2,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","14S","Summer","14","Out",FALSE,18.0048426150121,17,14,23,3.81743264854021
10,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","14W","Winter","14","In",FALSE,6.9862258953168,5,4,11,4.48475968346617
23,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","14W","Winter","14","Out",FALSE,18.0301369863014,17,14,23,5.71162985850132
4,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","15S","Summer","15","In",FALSE,9.78365384615385,8,6,16,4.5898076832309
11,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","15S","Summer","15","Out",FALSE,17.578313253012,17,14,23,3.76649506447541
7,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","15W","Winter","15","In",FALSE,8.19287833827893,8,4,13,3.9333974878792
14,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","15W","Winter","15","Out",FALSE,19.1216617210683,18,15,25,4.84891122702899
5,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","16S","Summer","16","In",FALSE,10.1089285714286,9,6,16,5.57697081767065
12,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","16S","Summer","16","Out",FALSE,19.8085867620751,19,15,26,4.68095332008795
8,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","16W","Winter","16","In",FALSE,8.75395033860045,8,6,13,4.22130466710836
15,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","16W","Winter","16","Out",FALSE,20.0855855855856,18.5,15,27,6.25686940733694
6,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","17S","Summer","17","In",FALSE,10.6508620689655,9,6,16,6.33207655515725
13,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","17S","Summer","17","Out",FALSE,20.9424460431655,20,15,28,6.16391117105674
9,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","17W","Winter","17","In",FALSE,9.34883720930233,8,6,13,4.50645531819453
24,"SCEL","SCL","Santiago Arturo Meri",NA,"xlsx","17W","Winter","17","Out",FALSE,22.3836477987421,21,16,30,5.91444472571253
1,"SEGU","GYE","Guayaquil/Simon Boli",NA,"pdf","11S","Summer","11","Out",FALSE,13,13,10,17,3
16,"SEGU","GYE","Guayaquil/Simon Boli",NA,"pdf","13W","Winter","13","Out",FALSE,12,12,9,15,3
14,"SEGU","GYE","Guayaquil/Simon Boli",NA,"xlsx","15W","Winter","15","Out",FALSE,13.2468085106383,12,10,18,3.26316210911358
12,"SEGU","GYE","Guayaquil/Simon Boli",NA,"xlsx","16S","Summer","16","Out",FALSE,13.8200589970501,13,10,19,3.88291036413633
15,"SEGU","GYE","Guayaquil/Simon Boli",NA,"xlsx","16W","Winter","16","Out",FALSE,13.9,12,10,19,4.43398410616947
24,"SEGU","GYE","Guayaquil/Simon Boli",NA,"xlsx","17W","Winter","17","Out",FALSE,16.6944444444444,14,10,21,17.2820424790608
5,"SEQU","UIO","Quito/Mariscal Sucre",NA,"pdf","11S","Summer","11","In",FALSE,7,6,5,10,4
1,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","11S","Summer","11","Out",FALSE,23,21,16,30,7
5,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","11S","Summer","11","In",FALSE,11,10,6,17,5
2,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","11W","Winter","11","In",FALSE,10,9,5,15,6
3,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","11W","Winter","11","Out",FALSE,25,23,18,33,7
9,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","12S","Summer","12","In",FALSE,9,8,5,15,5
13,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","12S","Summer","12","Out",FALSE,23,22,17,32,8
10,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","13S","Summer","13","In",FALSE,9,9,6,14,4
14,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","13S","Summer","13","Out",FALSE,25,24,17,33,7
12,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","13W","Winter","13","In",FALSE,9,8,6,12,3
16,"SKBO","BOG","Bogota Intl/Eldorado",NA,"pdf","13W","Winter","13","Out",FALSE,25,24,18,32,7
1,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","14S","Summer","14","In",FALSE,9.72246696035242,9,6,15,4.40697079094196
2,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","14S","Summer","14","Out",FALSE,26.2463768115942,25,19,35,7.0837506408438
10,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","14W","Winter","14","In",FALSE,8.91041666666667,8,5,14,4.65717125355071
23,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","14W","Winter","14","Out",FALSE,27.6930455635492,26,21,35,7.59660694629363
4,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","15S","Summer","15","In",FALSE,8.57868020304569,8,5,13,4.45336156849347
11,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","15S","Summer","15","Out",FALSE,24.1899350649351,23,18,31,5.91247511174433
7,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","15W","Winter","15","In",FALSE,9.35623869801085,8,6,14,3.84265273344815
14,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","15W","Winter","15","Out",FALSE,25.5294117647059,24,18,34,7.54669150815116
5,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","16S","Summer","16","In",FALSE,9.95718990120746,9,5,15,4.58633067034466
12,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","16S","Summer","16","Out",FALSE,26.3306772908367,25,19,34,7.96490484865412
8,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","16W","Winter","16","In",FALSE,9.57847533632287,8,5,15,4.63150013281917
15,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","16W","Winter","16","Out",FALSE,26.8250460405157,26,18,37,8.21644235931841
6,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","17S","Summer","17","In",FALSE,8.26283987915408,7,5,12,3.76266661719022
13,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","17S","Summer","17","Out",FALSE,25.531713900135,24,18,34,7.1965179946809
9,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","17W","Winter","17","In",FALSE,8.25641025641026,7,5,12,4.01139055238476
24,"SKBO","BOG","Bogota Intl/Eldorado",NA,"xlsx","17W","Winter","17","Out",FALSE,25.7219152854512,25,15,37,8.70265358099148
14,"SKCL","CLO","CALI",NA,"xlsx","15W","Winter","15","Out",FALSE,15.4732824427481,15,12,20,3.84973174744744
12,"SKCL","CLO","CALI",NA,"xlsx","16S","Summer","16","Out",FALSE,16.5,16,13,22,4.14623405400625
15,"SKCL","CLO","CALI",NA,"xlsx","16W","Winter","16","Out",FALSE,14.0873015873016,13,11,18,3.18752528779263
1,"SMJP","PBM","Paramaribo/Zanderij",NA,"pdf","11S","Summer","11","Out",FALSE,7,6,4,12,4
5,"SMJP","PBM","Paramaribo/Zanderij",NA,"pdf","11S","Summer","11","In",FALSE,5,4,2,9,3
1,"SOCA","CAY","Cayenne Rochambeau",NA,"pdf","11S","Summer","11","Out",FALSE,13,13,11,16,3
5,"SOCA","CAY","Cayenne Rochambeau",NA,"pdf","11S","Summer","11","In",FALSE,6,6,3,8,2
2,"SOCA","CAY","Cayenne Rochambeau",NA,"pdf","11W","Winter","11","In",FALSE,6,6,3,8,2
3,"SOCA","CAY","Cayenne Rochambeau",NA,"pdf","11W","Winter","11","Out",FALSE,13,12,11,15,2
12,"SOCA","CAY","Cayenne Rochambeau",NA,"pdf","13W","Winter","13","In",FALSE,6,6,3,7,2
16,"SOCA","CAY","Cayenne Rochambeau",NA,"pdf","13W","Winter","13","Out",FALSE,13,12,11,16,3
7,"SOCA","CAY","Cayenne Rochambeau",NA,"xlsx","15W","Winter","15","In",FALSE,5.80272108843537,6,3,7,1.67020405521573
14,"SOCA","CAY","Cayenne Rochambeau",NA,"xlsx","15W","Winter","15","Out",FALSE,13.6802721088435,13,11,17,3.06099275363049
5,"SOCA","CAY","Cayenne Rochambeau",NA,"xlsx","16S","Summer","16","In",FALSE,5.31884057971014,5,3,8,2.08200393774649
12,"SOCA","CAY","Cayenne Rochambeau",NA,"xlsx","16S","Summer","16","Out",FALSE,13.5942028985507,13,11,17,2.63648140362151
8,"SOCA","CAY","Cayenne Rochambeau",NA,"xlsx","16W","Winter","16","In",FALSE,6.43307086614173,7,3,8,1.75295918143108
15,"SOCA","CAY","Cayenne Rochambeau",NA,"xlsx","16W","Winter","16","Out",FALSE,13.6771653543307,13,11,18,2.96509292063444
9,"SOCA","CAY","Cayenne Rochambeau",NA,"xlsx","17W","Winter","17","In",FALSE,6.56551724137931,7,4,9,1.76703531178736
24,"SOCA","CAY","Cayenne Rochambeau",NA,"xlsx","17W","Winter","17","Out",FALSE,14.0344827586207,14,11,17,3.10781674237954
4,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","10S","Summer","10","In",FALSE,4,4,2,7,2
7,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","10S","Summer","10","Out",FALSE,15,15,12,20,4
1,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","11S","Summer","11","Out",FALSE,18,17,13,25,5
5,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","11S","Summer","11","In",FALSE,5,4,3,7,2
2,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","11W","Winter","11","In",FALSE,5,5,3,6,2
3,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","11W","Winter","11","Out",FALSE,17,16,12,23,5
9,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","12S","Summer","12","In",FALSE,5,5,2,8,3
13,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","12S","Summer","12","Out",FALSE,18,17,13,24,5
11,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","12W","Winter","12","In",FALSE,5,5,3,8,3
15,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","12W","Winter","12","Out",FALSE,19,17,12,29,7
10,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","13S","Summer","13","In",FALSE,5,5,3,7,3
14,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","13S","Summer","13","Out",FALSE,18,17,13,25,5
12,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","13W","Winter","13","In",FALSE,5,4,3,7,2
16,"SPIM","LIM","Lima Intl/Chavez",NA,"pdf","13W","Winter","13","Out",FALSE,19,17,13,28,6
1,"SPIM","LIM","Lima Intl/Chavez",NA,"xlsx","14S","Summer","14","In",FALSE,4.88770053475936,4,3,7,2.23773373504734
2,"SPIM","LIM","Lima Intl/Chavez",NA,"xlsx","14S","Summer","14","Out",FALSE,18.3957219251337,17,13,25,5.88793906097515
10,"SPIM","LIM","Lima Intl/Chavez",NA,"xlsx","14W","Winter","14","In",FALSE,4.65510597302505,4,3,7,2.01886085906997
23,"SPIM","LIM","Lima Intl/Chavez",NA,"xlsx","14W","Winter","14","Out",FALSE,17.7934362934363,16,12,26,5.9564664540137
4,"SPIM","LIM","Lima Intl/Chavez",NA,"xlsx","15S","Summer","15","In",FALSE,5.04884667571235,5,3,8,2.25550098059624
11,"SPIM","LIM","Lima Intl/Chavez",NA,"xlsx","15S","Summer","15","Out",FALSE,21.2296195652174,19,14,32,8.21349431330322
1,"SUMU","MVD","Montevideo/Carrasco",NA,"pdf","11S","Summer","11","Out",FALSE,15,15,11,20,3
5,"SUMU","MVD","Montevideo/Carrasco",NA,"pdf","11S","Summer","11","In",FALSE,6,6,4,8,2
2,"SUMU","MVD","Montevideo/Carrasco",NA,"pdf","11W","Winter","11","In",FALSE,5,5,3,7,2
